asn,org,country,total_prefixes,signal_count,source_count,vpn_signals,tor_signals,malware_signals,drop_list_signals,phishing_signals,public_feed_signals,public_feed_overlap,signal_density,confidence,sources
214677,DELUXHOST,IT,0,26,2,3,23,0,0,0,0,2,26.0000,low,"asn-vpn-multi-provider,tor-radar-network"
8283,Netwerkvereniging Coloclue,NL,0,25,1,0,25,0,0,0,0,1,25.0000,low,tor-radar-network
9318,SKB-AS SK Broadband Co Ltd,KR,0,25,3,9,5,0,0,0,11,3,25.0000,medium,"asn-vpn-multi-provider,bad-cidrs-v4,tor-radar-network"
30058,FDCSERVERS,US,0,25,3,22,1,0,0,0,2,3,25.0000,medium,"asn-vpn-multi-provider,bad-cidrs-v4,tor-radar-network"
53356,FREE RANGE CLOUD,CA,0,25,2,23,2,0,0,0,0,2,25.0000,low,"asn-vpn-multi-provider,tor-radar-network"
37684,ANGANI-AS,KE,0,24,1,24,0,0,0,0,0,1,24.0000,low,asn-vpn-multi-provider
40663,IncogNet LLC,US,0,24,1,0,24,0,0,0,0,1,24.0000,low,tor-radar-network
55720,GIGABIT-MY Gigabit Hosting Sdn Bhd,MY,0,24,2,16,8,0,0,0,0,2,24.0000,low,"asn-vpn-multi-provider,tor-radar-network"
200303,LUMASERV GmbH,DE,0,24,1,0,24,0,0,0,0,1,24.0000,low,tor-radar-network
205100,F3 Netze e.V.,DE,0,24,1,0,24,0,0,0,0,1,24.0000,low,tor-radar-network
214996,netcup GmbH,US,0,24,2,0,22,0,0,0,2,2,24.0000,low,"bad-cidrs-v4,tor-radar-network"
264821,COMCAST-SRL,DO,0,24,1,0,0,0,0,0,24,1,24.0000,low,bad-cidrs-v4
3215,Orange S.A.,FR,0,23,1,0,23,0,0,0,0,1,23.0000,low,tor-radar-network
213438,ColocaTel Inc.,NL,0,23,2,0,22,0,1,0,0,2,23.0000,low,"spamhaus-asndrop,tor-radar-network"
4785,XTOM-AS-JP xTom,GB,0,22,1,22,0,0,0,0,0,1,22.0000,low,asn-vpn-multi-provider
6698,VIRTUALSYSTEMS,UA,0,22,2,14,8,0,0,0,0,2,22.0000,low,"asn-vpn-multi-provider,tor-radar-network"
16019,Vodafone Czech Republic a.s.,CZ,0,22,1,0,22,0,0,0,0,1,22.0000,low,tor-radar-network
39486,HOSTROYALE,IN,0,22,2,21,0,0,0,0,1,2,22.0000,low,"asn-vpn-multi-provider,bad-cidrs-v4"
48090,TECHOFF SRV LIMITED,NL,0,22,3,0,16,0,1,0,5,3,22.0000,medium,"bad-cidrs-v4,spamhaus-asndrop,tor-radar-network"
58087,Florian Kolb,DE,0,22,1,0,22,0,0,0,0,1,22.0000,low,tor-radar-network
204094,I4W,PT,0,22,1,22,0,0,0,0,0,1,22.0000,low,asn-vpn-multi-provider
1136,KPN B.V.,NL,0,21,1,0,21,0,0,0,0,1,21.0000,low,tor-radar-network
5089,Virgin Media Limited,GB,0,21,2,0,20,0,0,0,1,2,21.0000,low,"bad-cidrs-v4,tor-radar-network"
8881,1&1 Versatel GmbH,DE,0,21,1,0,21,0,0,0,0,1,21.0000,low,tor-radar-network
33915,Vodafone Libertel B.V.,NL,0,21,1,0,21,0,0,0,0,1,21.0000,low,tor-radar-network
62005,BlueVPS OU,EE,0,21,1,0,21,0,0,0,0,1,21.0000,low,tor-radar-network
42237,W1N,GB,0,20,3,5,9,0,0,0,6,3,20.0000,medium,"asn-vpn-multi-provider,bad-cidrs-v4,tor-radar-network"
47890,UNMANAGED LTD,RO,0,20,3,0,17,0,1,0,2,3,20.0000,medium,"bad-cidrs-v4,spamhaus-asndrop,tor-radar-network"
212477,ROYALE-AS,NL,0,20,2,3,17,0,0,0,0,2,20.0000,low,"asn-vpn-multi-provider,tor-radar-network"
215288,Michele Branchini,IT,0,20,1,0,20,0,0,0,0,1,20.0000,low,tor-radar-network
1299,"TWELVE99 Arelion, fka Telia Carrier",SE,0,19,2,16,3,0,0,0,0,2,19.0000,low,"asn-vpn-multi-provider,tor-radar-network"
3559,Korea Telecom,KR,0,19,1,0,0,0,0,0,19,1,19.0000,low,bad-cidrs-v4
3757,Korea Telecom,KR,0,19,1,0,0,0,0,0,19,1,19.0000,low,bad-cidrs-v4
3825,Korea Telecom,KR,0,19,1,0,0,0,0,0,19,1,19.0000,low,bad-cidrs-v4
4040,Korea Telecom,KR,0,19,1,0,0,0,0,0,19,1,19.0000,low,bad-cidrs-v4
4060,Korea Telecom,KR,0,19,1,0,0,0,0,0,19,1,19.0000,low,bad-cidrs-v4
5051,Korea Telecom,KR,0,19,1,0,0,0,0,0,19,1,19.0000,low,bad-cidrs-v4
5650,"Frontier Communications of America, Inc.",US,0,19,1,0,19,0,0,0,0,1,19.0000,low,tor-radar-network
9760,Korea Telecom,KR,0,19,1,0,0,0,0,0,19,1,19.0000,low,bad-cidrs-v4
9768,Korea Telecom,KR,0,19,1,0,0,0,0,0,19,1,19.0000,low,bad-cidrs-v4
9964,Korea Telecom,KR,0,19,1,0,0,0,0,0,19,1,19.0000,low,bad-cidrs-v4
11831,ESECUREDATA,CA,0,19,1,19,0,0,0,0,0,1,19.0000,low,asn-vpn-multi-provider
23577,Korea Telecom,KR,0,19,1,0,0,0,0,0,19,1,19.0000,low,bad-cidrs-v4
35592,Coolhousing s.r.o.,CZ,0,19,1,0,19,0,0,0,0,1,19.0000,low,tor-radar-network
45400,Korea Telecom,KR,0,19,1,0,0,0,0,0,19,1,19.0000,low,bad-cidrs-v4
56322,SERVERASTRA-AS,HU,0,19,2,3,16,0,0,0,0,2,19.0000,low,"asn-vpn-multi-provider,tor-radar-network"
3786,LGDACOM LG DACOM Corporation,KR,0,18,2,4,0,0,0,0,14,2,18.0000,low,"asn-vpn-multi-provider,bad-cidrs-v4"
26383,ASNET,US,0,18,2,5,13,0,0,0,0,2,18.0000,low,"asn-vpn-multi-provider,tor-radar-network"
29066,VELIANET-AS velia.net Internetdienste GmbH,DE,0,18,2,13,5,0,0,0,0,2,18.0000,low,"asn-vpn-multi-provider,tor-radar-network"
33970,M247 Ltd,GB,0,18,1,0,0,0,0,0,18,1,18.0000,low,bad-cidrs-v4
33993,UFO Hosting LLC,RU,0,18,2,0,17,0,1,0,0,2,18.0000,low,"spamhaus-asndrop,tor-radar-network"
61125,SABOTAGE LLC,NL,0,18,1,0,18,0,0,0,0,1,18.0000,low,tor-radar-network
154135,Contabo Company Limited,VN,0,18,1,0,0,0,0,0,18,1,18.0000,low,bad-cidrs-v4
199950,HJELM ENTERPRISES AB,SE,0,18,1,0,18,0,0,0,0,1,18.0000,low,tor-radar-network
202425,INT-NETWORK,NL,0,18,4,8,2,0,1,0,7,4,18.0000,medium,"asn-vpn-multi-provider,bad-cidrs-v4,spamhaus-asndrop,tor-radar-network"
1257,TELE2,SE,0,17,2,4,13,0,0,0,0,2,17.0000,low,"asn-vpn-multi-provider,tor-radar-network"
2856,British Telecommunications PLC,GB,0,17,1,0,17,0,0,0,0,1,17.0000,low,tor-radar-network
6939,HURRICANE,US,0,17,3,4,8,0,0,0,5,3,17.0000,medium,"asn-vpn-multi-provider,bad-cidrs-v4,tor-radar-network"
7303,Telecom Argentina S.A.,AR,0,17,2,0,16,0,0,0,1,2,17.0000,low,"bad-cidrs-v4,tor-radar-network"
29889,FSNET-1,US,0,17,1,17,0,0,0,0,0,1,17.0000,low,asn-vpn-multi-provider
39798,MIVOCLOUD,MD,0,17,2,5,12,0,0,0,0,2,17.0000,low,"asn-vpn-multi-provider,tor-radar-network"
48314,Michael Sebastian Schinzel trading as IP-Projects GmbH & Co. KG,DE,0,17,1,0,17,0,0,0,0,1,17.0000,low,tor-radar-network
49683,MASSIVEGRID LTD,DE,0,17,1,0,17,0,0,0,0,1,17.0000,low,tor-radar-network
59711,HZ-EU-AS,BG,0,17,2,5,12,0,0,0,0,2,17.0000,low,"asn-vpn-multi-provider,tor-radar-network"
59729,ITL-BG,US,0,17,2,10,7,0,0,0,0,2,17.0000,low,"asn-vpn-multi-provider,tor-radar-network"
133398,TELE-AS Tele Asia Limited,HK,0,17,2,16,1,0,0,0,0,2,17.0000,low,"asn-vpn-multi-provider,tor-radar-network"
205119,TELEKS-,MK,0,17,1,17,0,0,0,0,0,1,17.0000,low,asn-vpn-multi-provider
214366,Moustafa Mohamed Mohamed Ahmed Elghoubashi,UA,0,17,1,0,17,0,0,0,0,1,17.0000,low,tor-radar-network
397373,H4Y-TECHNOLOGIES,US,0,17,1,17,0,0,0,0,0,1,17.0000,low,asn-vpn-multi-provider
400175,"Microtronix ESolutions, LLC",US,0,17,1,0,17,0,0,0,0,1,17.0000,low,tor-radar-network
90,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
209,"CenturyLink Communications, LLC",US,0,16,1,0,16,0,0,0,0,1,16.0000,low,tor-radar-network
792,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
793,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
794,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
1215,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
1216,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
1217,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
1218,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
1219,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
1630,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
3301,Telia Company AB,SE,0,16,1,0,16,0,0,0,0,1,16.0000,low,tor-radar-network
3457,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
4184,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
4191,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
4192,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
6142,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
7160,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
9008,ASN-VO Visual Online S.A. Luxembourg,LU,0,16,2,15,1,0,0,0,0,2,16.0000,low,"asn-vpn-multi-provider,tor-radar-network"
10884,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
11049,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
11479,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
11506,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
11625,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
11887,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
14506,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
14544,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
14919,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
15135,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
15179,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
18837,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
18916,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
20037,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
20054,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
20115,Charter Communications LLC,US,0,16,1,0,16,0,0,0,0,1,16.0000,low,tor-radar-network
22435,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
23885,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
24185,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
29075,IELO-LIAZO SERVICES SAS,FR,0,16,1,0,16,0,0,0,0,1,16.0000,low,tor-radar-network
29976,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
31925,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
36282,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
38538,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
40921,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
46403,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
46558,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
49367,ASSEFLOW,IT,0,16,2,13,3,0,0,0,0,2,16.0000,low,"asn-vpn-multi-provider,tor-radar-network"
54253,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
63295,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
136025,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
206238,Freedom Internet BV,NL,0,16,1,0,16,0,0,0,0,1,16.0000,low,tor-radar-network
206996,ZAP-Hosting GmbH,DE,0,16,1,0,16,0,0,0,0,1,16.0000,low,tor-radar-network
213873,MOJI SAS,FR,0,16,1,0,16,0,0,0,0,1,16.0000,low,tor-radar-network
393218,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
393314,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
393676,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
393773,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
395010,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
395738,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
399966,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
401341,Oracle Corporation,US,0,16,1,0,0,0,0,0,16,1,16.0000,low,bad-cidrs-v4
13285,TalkTalk Communications Limited,GB,0,15,1,0,15,0,0,0,0,1,15.0000,low,tor-radar-network
27176,DATAWAGON,US,0,15,2,7,8,0,0,0,0,2,15.0000,low,"asn-vpn-multi-provider,tor-radar-network"
45382,EHOSTIDC-AS-KR Hostcenter,KR,0,15,2,13,2,0,0,0,0,2,15.0000,low,"asn-vpn-multi-provider,tor-radar-network"
59253,LEASEWEB-APAC-SIN-11 LEASEWEB SINGAPORE PTE. LTD.,SG,0,15,2,7,8,0,0,0,0,2,15.0000,low,"asn-vpn-multi-provider,tor-radar-network"
61138,ZAPPIE-HOST-AS Zappie Host,US,0,15,2,11,4,0,0,0,0,2,15.0000,low,"asn-vpn-multi-provider,tor-radar-network"
197155,ARTNET,PL,0,15,1,15,0,0,0,0,0,1,15.0000,low,asn-vpn-multi-provider
200698,GLOBALHOST-BOSNIA-AS,BA,0,15,2,9,6,0,0,0,0,2,15.0000,low,"asn-vpn-multi-provider,tor-radar-network"
8708,RCS & RDS SA,RO,0,14,2,0,13,0,0,0,1,2,14.0000,low,"bad-cidrs-v4,tor-radar-network"
9688,LG DACOM Corporation,KR,0,14,1,0,0,0,0,0,14,1,14.0000,low,bad-cidrs-v4
15626,GF-UA,US,0,14,2,11,3,0,0,0,0,2,14.0000,low,"asn-vpn-multi-provider,tor-radar-network"
15943,wilhelm.tel GmbH,DE,0,14,2,0,8,0,0,0,6,2,14.0000,low,"bad-cidrs-v4,tor-radar-network"
42730,EVANZO e-commerce GmbH,DE,0,14,1,0,14,0,0,0,0,1,14.0000,low,tor-radar-network
43513,NANO-AS,LV,0,14,2,5,9,0,0,0,0,2,14.0000,low,"asn-vpn-multi-provider,tor-radar-network"
51659,LLC Baxet,RU,0,14,1,0,14,0,0,0,0,1,14.0000,low,tor-radar-network
852,TELUS Communications Inc.,CA,0,13,1,0,13,0,0,0,0,1,13.0000,low,tor-radar-network
3170,VELOXSERV,GB,0,13,2,11,0,0,0,0,2,2,13.0000,low,"asn-vpn-multi-provider,bad-cidrs-v4"
6718,NAV NAV Communications,RO,0,13,2,7,6,0,0,0,0,2,13.0000,low,"asn-vpn-multi-provider,tor-radar-network"
12479,Orange Espagne SA,ES,0,13,1,0,13,0,0,0,0,1,13.0000,low,tor-radar-network
30633,LEASEWEB-USA-WDC,US,0,13,2,8,5,0,0,0,0,2,13.0000,low,"asn-vpn-multi-provider,tor-radar-network"
33083,AXCELX-NET,US,0,13,2,11,2,0,0,0,0,2,13.0000,low,"asn-vpn-multi-provider,tor-radar-network"
38643,UNIADEX LTD.,JP,0,13,1,0,0,0,0,0,13,1,13.0000,low,bad-cidrs-v4
43641,SOLLUTIUM-NL,PL,0,13,2,3,10,0,0,0,0,2,13.0000,low,"asn-vpn-multi-provider,tor-radar-network"
57202,Trading Systems LLC,UA,0,13,1,0,0,0,0,0,13,1,13.0000,low,bad-cidrs-v4
198890,MADCOM-ASN,AL,0,13,1,13,0,0,0,0,0,1,13.0000,low,asn-vpn-multi-provider
199524,GCORE,LU,0,13,2,11,2,0,0,0,0,2,13.0000,low,"asn-vpn-multi-provider,tor-radar-network"
401116,NYBULA,US,0,13,2,0,0,0,1,0,12,2,13.0000,low,"bad-cidrs-v4,spamhaus-asndrop"
3,Adaptive Systems A/S,US,0,12,1,0,12,0,0,0,0,1,12.0000,low,tor-radar-network
924,Cloudie Networks LLC,US,0,12,1,0,12,0,0,0,0,1,12.0000,low,tor-radar-network
5378,Vodafone Limited,GB,0,12,1,0,12,0,0,0,0,1,12.0000,low,tor-radar-network
12846,PJSC Rostelecom,RU,0,12,1,0,0,0,0,0,12,1,12.0000,low,bad-cidrs-v4
15500,PJSC Rostelecom,RU,0,12,1,0,0,0,0,0,12,1,12.0000,low,bad-cidrs-v4
23959,OWL-AS-AP Owl Limited,VU,0,12,2,9,0,0,0,0,3,2,12.0000,low,"asn-vpn-multi-provider,bad-cidrs-v4"
24768,ALMOUROLTEC,PT,0,12,2,9,3,0,0,0,0,2,12.0000,low,"asn-vpn-multi-provider,tor-radar-network"
30893,No ACK Group Holding AB,SE,0,12,1,0,12,0,0,0,0,1,12.0000,low,tor-radar-network
36007,KAMATERA,US,0,12,2,3,9,0,0,0,0,2,12.0000,low,"asn-vpn-multi-provider,tor-radar-network"
36666,GTCOMM,CA,0,12,1,12,0,0,0,0,0,1,12.0000,low,asn-vpn-multi-provider
38195,SUPERLOOP (AUSTRALIA) PTY LTD,AU,0,12,1,0,12,0,0,0,0,1,12.0000,low,tor-radar-network
44570,"Cloudie Networks, LLC.",NZ,0,12,1,0,12,0,0,0,0,1,12.0000,low,tor-radar-network
56971,CGI GLOBAL LIMITED,RU,0,12,2,0,1,0,0,0,11,2,12.0000,low,"bad-cidrs-v4,tor-radar-network"
199654,Oxide Group Limited,NL,0,12,1,0,12,0,0,0,0,1,12.0000,low,tor-radar-network
204601,NovoServe B.V.,NL,0,12,1,0,12,0,0,0,0,1,12.0000,low,tor-radar-network
215730,H2NEXUS-AS,UA,0,12,4,5,4,0,1,0,2,4,12.0000,medium,"asn-vpn-multi-provider,bad-cidrs-v4,spamhaus-asndrop,tor-radar-network"
6515312,PJSC Rostelecom,RU,0,12,1,0,0,0,0,0,12,1,12.0000,low,bad-cidrs-v4
3269,Telecom Italia S.p.A.,IT,0,11,1,0,11,0,0,0,0,1,11.0000,low,tor-radar-network
4764,Wideband Networks Pty Ltd,AU,0,11,1,0,11,0,0,0,0,1,11.0000,low,tor-radar-network
5410,Bouygues Telecom SA,FR,0,11,1,0,11,0,0,0,0,1,11.0000,low,tor-radar-network
6181,Cincinnati Bell Telephone Company LLC,US,0,11,1,0,11,0,0,0,0,1,11.0000,low,tor-radar-network
9277,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
9689,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
9756,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
9971,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
10164,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
12389,ROSTELECOM-AS PJSC Rostelecom. Technical Team,RU,0,11,2,5,0,0,0,0,6,2,11.0000,low,"asn-vpn-multi-provider,bad-cidrs-v4"
17573,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
17597,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
17846,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
17849,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
17854,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
17857,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
17864,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
17871,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
18310,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
21130,IOMART-IE,GB,0,11,1,11,0,0,0,0,0,1,11.0000,low,asn-vpn-multi-provider
23470,RELIABLESITE,US,0,11,3,8,2,0,0,0,1,3,11.0000,medium,"asn-vpn-multi-provider,bad-cidrs-v4,tor-radar-network"
23563,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
23575,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
23578,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
29691,NINE,CH,0,11,2,8,3,0,0,0,0,2,11.0000,low,"asn-vpn-multi-provider,tor-radar-network"
30860,YURTEH-AS,UA,0,11,2,5,6,0,0,0,0,2,11.0000,low,"asn-vpn-multi-provider,tor-radar-network"
31034,ARUBA-ASN,IT,0,11,1,11,0,0,0,0,0,1,11.0000,low,asn-vpn-multi-provider
38095,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
38096,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
38097,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
38103,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
38109,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
45096,Alisoft (Shanghai) Co. Ltd.,CN,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
45108,Alisoft (Shanghai) Co. Ltd.,CN,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
46004,SK Broadband Co Ltd,KR,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
47447,23M GmbH,DE,0,11,1,0,11,0,0,0,0,1,11.0000,low,tor-radar-network
47583,Hostinger International Limited,LT,0,11,2,0,10,0,0,0,1,2,11.0000,low,"bad-cidrs-v4,tor-radar-network"
56594,CGI GLOBAL LIMITED,HK,0,11,1,0,0,0,0,0,11,1,11.0000,low,bad-cidrs-v4
201814,MEVSPACE sp. z o.o.,PL,0,11,2,0,9,0,0,0,2,2,11.0000,low,"bad-cidrs-v4,tor-radar-network"
210731,Forening for DotSrc,DK,0,11,1,0,11,0,0,0,0,1,11.0000,low,tor-radar-network
212317,Hetzner Online GmbH,US,0,11,2,0,3,0,0,0,8,2,11.0000,low,"bad-cidrs-v4,tor-radar-network"
213230,Hetzner Online GmbH,US,0,11,2,0,3,0,0,0,8,2,11.0000,low,"bad-cidrs-v4,tor-radar-network"
125,Honeywell International Inc.,US,0,10,1,0,0,0,0,0,10,1,10.0000,low,bad-cidrs-v4
1221,Telstra Limited,AU,0,10,2,0,2,0,0,0,8,2,10.0000,low,"bad-cidrs-v4,tor-radar-network"
2027,MilkyWan Association,FR,0,10,1,0,10,0,0,0,0,1,10.0000,low,tor-radar-network
2516,KDDI KDDI CORPORATION,JP,0,10,3,6,2,0,0,0,2,3,10.0000,medium,"asn-vpn-multi-provider,bad-cidrs-v4,tor-radar-network"
5432,Proximus NV,BE,0,10,1,0,10,0,0,0,0,1,10.0000,low,tor-radar-network
5769,Videotron Ltee,CA,0,10,2,0,9,0,0,0,1,2,10.0000,low,"bad-cidrs-v4,tor-radar-network"
6565,Hurricane Electric LLC,US,0,10,1,0,0,0,0,0,10,1,10.0000,low,bad-cidrs-v4
6724,Strato GmbH,DE,0,10,1,0,10,0,0,0,0,1,10.0000,low,tor-radar-network
6848,Telenet BV,BE,0,10,2,0,6,0,0,0,4,2,10.0000,low,"bad-cidrs-v4,tor-radar-network"
29447,Scaleway SAS,IT,0,10,2,0,3,0,0,0,7,2,10.0000,low,"bad-cidrs-v4,tor-radar-network"
33837,Fredrik Holmqvist,SE,0,10,1,0,10,0,0,0,0,1,10.0000,low,tor-radar-network
35366,ISPpro Internet KG,DE,0,10,1,0,10,0,0,0,0,1,10.0000,low,tor-radar-network
45041,Hi-Net Srl,IT,0,10,1,0,0,0,0,0,10,1,10.0000,low,bad-cidrs-v4
45839,SHINJIRU-MY-AS-AP Shinjiru Technology Sdn Bhd,MY,0,10,2,6,4,0,0,0,0,2,10.0000,low,"asn-vpn-multi-provider,tor-radar-network"
50979,ITL-LV,US,0,10,2,8,2,0,0,0,0,2,10.0000,low,"asn-vpn-multi-provider,tor-radar-network"
51372,Orange Ltd.,RU,0,10,1,0,0,0,0,0,10,1,10.0000,low,bad-cidrs-v4
57043,HOSTKEY B.V.,NL,0,10,2,0,9,0,0,0,1,2,10.0000,low,"bad-cidrs-v4,tor-radar-network"
203687,Lukasz Rostalski trading as HiNet,PL,0,10,1,0,0,0,0,0,10,1,10.0000,low,bad-cidrs-v4
214268,ORANGE LLC,RU,0,10,1,0,0,0,0,0,10,1,10.0000,low,bad-cidrs-v4
215381,ROCKHOSTER PRIVATE LIMITED,FR,0,10,2,0,9,0,1,0,0,2,10.0000,low,"spamhaus-asndrop,tor-radar-network"
329324,Windstream Limited,KE,0,10,1,0,0,0,0,0,10,1,10.0000,low,bad-cidrs-v4
400081,PC Technologies Inc.,US,0,10,1,0,0,0,0,0,10,1,10.0000,low,bad-cidrs-v4
